0.9053020638	sh
0.9052477183	quicksort
0.9052473614	dan
0.9052220908	hu
0.9052209803	cadence
0.9052167337	raman
0.9051993636	tcl
0.9051609335	cabin
0.9050897389	dom
0.9050889308	saga
0.9050882233	lin
0.9050756627	elan
0.9050541106	tk
0.9050426377	dtime
0.9050154832	orca
0.9049947604	frank
0.9049797178	hal
0.9049402222	crypto
0.9049306977	spade
0.9049203689	hera
0.9049078323	oct
0.9048933156	ross
0.9048787546	lime
0.9048591269	castle
0.9048580625	hopper
0.9048434048	spider
0.9048110345	tetris
0.9047774451	auv
0.9047363605	chase
0.9046896343	res
0.9046346239	tesla
0.9046287286	cactus
0.9045852744	braille
0.9045843690	oodbms
0.9045822898	prob
0.9045477311	aries
0.9045144519	rainbow
0.9044718464	siemens
0.9044492309	prom
0.9044459085	rnas
0.9044303829	kirchhoff
0.9044263508	cosmos
0.9044246119	circus
0.9044020143	sage
0.9043968829	qm
0.9042429601	magnet
0.9042349652	insar
0.9042336867	cmmi
0.9042283710	athena
0.9041877396	cams
0.9041221749	captchas
0.9041183187	sap
0.9041066319	ben
0.9041051388	moon
0.9040949841	rijndael
0.9040867629	cooper
0.9040832535	genius
0.9040377733	zeno
0.9040340999	csg
0.9040297822	vt
0.9040147693	finnish
0.9039859850	tame
0.9039804700	prophet
0.9039693940	vm
0.9039585388	catalan
0.9039403014	hollywood
0.9039231150	rev
0.9039179639	dbpedia
0.9039098491	lex
0.9039016777	polish
0.9038965038	kiss
0.9038623086	nmos
0.9038492495	bicmos
0.9038173904	sac
0.9038138482	mentor
0.9038082014	pit
0.9038072647	mizar
0.9038004942	serpent
0.9037580484	gcc
0.9037413717	telos
0.9037043366	mof
0.9036728399	zigzag
0.9036552252	opera
0.9036084947	smil
0.9035863766	merlin
0.9035691572	nusmv
0.9035620403	jade
0.9035603273	eve
0.9035492089	tiger
0.9035348981	swift
0.9035201053	mobil
0.9035019243	wasp
0.9034707513	jack
0.9034585298	lang
0.9034351837	williams
0.9033919859	ll
0.9033771274	comet
0.9033662783	fg
0.9033623297	chr
0.9033251801	anova
0.9033046765	alpine
0.9032560877	cats
0.9032397020	mapper
0.9032169160	poems
0.9031855602	sentinel
0.9031802019	dirac
0.9031791106	cops
0.9031764668	vie
0.9031532383	f1
0.9031373580	pg
0.9031328305	wie
0.9031258047	muse
0.9031247551	opus
0.9031175340	butler
0.9031149672	zn
0.9031088245	prague
0.9030744718	peano
0.9030693940	io
0.9030646307	cdn
0.9030372094	mat
0.9030260866	minerva
0.9030102089	opamp
0.9029972569	pol
0.9029944529	emerald
0.9029576448	peng
0.9029505789	web3d
0.9029466628	compass
0.9029444961	ireland
0.9028948492	ent
0.9028934736	verilog
0.9028607181	xcsf
0.9028526919	surf
0.9028491965	don
0.9028394316	wep
0.9028297335	netflow
0.9027645922	annex
0.9027268069	flickr
0.9027025284	xyz
0.9026818394	cu
0.9026769153	sep
0.9026636494	xu
0.9026522035	thailand
0.9026249444	smalltalk
0.9025859756	chile
0.9025820963	tb
0.9025725790	iran
0.9025720747	knight
0.9025397228	pubmed
0.9024557064	rim
0.9024454428	rouge
0.9024430395	farmer
0.9024404595	camp
0.9024389077	drum
0.9024147257	stairs
0.9023929969	smile
0.9023725567	bx
0.9023674100	apple
0.9023531175	sato
0.9023412416	virtuelle
0.9022999078	rn
0.9022970571	motorola
0.9022917337	alan
0.9022683713	larch
0.9022470506	siggraph
0.9022404595	fame
0.9022315911	vienna
0.9022305691	summit
0.9022300204	autosar
0.9021480139	mason
0.9021116330	sesame
0.9021050733	pnp
0.9021022102	coq
0.9020376608	geneva
0.9020116149	clan
0.9019986059	genbank
0.9019645515	uv
0.9019510768	kr
0.9019323422	programmen
0.9019178964	grape
0.9019126874	wk
0.9018939689	abet
0.9018915335	kanban
0.9018750753	hadoop
0.9018729073	rel
0.9018575730	fred
0.9018340636	delphi
0.9018071679	director
0.9017944960	srams
0.9017906660	george
0.9017671315	allen
0.9017437157	brown
0.9017394488	ku
0.9017190195	telco
0.9017139840	dicom
0.9016816359	meme
0.9016640325	strassen
0.9016404595	dif
0.9016328499	ut
0.9016248139	pegasus
0.9016059550	sourceforge
0.9015990016	viii
0.9015798399	sor
0.9015762336	wine
0.9015428011	spur
0.9015240219	bpp
0.9015095913	ucs
0.9015011030	squeak
0.9014693940	clp
0.9014585388	clifford
0.9014113687	seal
0.9014040330	xor
0.9013968344	shogi
0.9013962255	vl
0.9013877057	planet
0.9013608874	ace
0.9013493561	falcon
0.9013482586	cat
0.9013148555	rk
0.9013046056	medline
0.9013042566	safari
0.9013020638	hs
0.9012934943	minmax
0.9012785055	swedish
0.9012082014	son
0.9012038554	sigmod
0.9011972956	traveler
0.9011486065	epic
0.9011406845	gflops
0.9011255933	pdb
0.9011183187	url
0.9011180041	aurora
0.9010846046	park
0.9010826114	cobol
0.9010819479	ceo
0.9010699873	contactless
0.9010674100	gestalt
0.9010658768	modelica
0.9010569902	lisp
0.9010541409	app
0.9010388637	hood
0.9010102089	octave
0.9009973408	yen
0.9009968829	tin
0.9009847408	bu
0.9009841366	bell
0.9009759928	yu
0.9009649240	county
0.9009608557	dell
0.9009581979	karp
0.9009457938	lq
0.9009401340	sf
0.9009373580	dtd
0.9009298261	bw
0.9009249308	davis
0.9009183187	fifo
0.9009162625	alaska
0.9008578745	datalog
0.9008469104	observatory
0.9008114939	slim
0.9007801301	wen
0.9007702593	mbps
0.9007604164	xtr
0.9007491965	halo
0.9007312220	xp
0.9007307886	pascal
0.9007266849	michael
0.9007223921	kb
0.9007192874	dave
0.9006928351	jazz
0.9006363835	rechtliche
0.9006058718	toronto
0.9006003534	pvs
0.9005911703	cc
0.9005648121	ken
0.9005144138	gbps
0.9005107242	tango
0.9005103972	ise
0.9005095498	nasa
0.9004892130	eco
0.9004879645	mate
0.9004472569	seq
0.9004316917	vii
0.9004309842	asn
0.9004162727	rivest
0.9004152813	tina
0.9004005789	friedman
0.9003966370	esp
0.9003864808	lt
0.9003855697	ag
0.9003772810	guy
0.9003215672	rec
0.9003090999	sdma
0.9002919938	blum
0.9002530883	vpr
0.9002336867	nfs
0.9002264207	ian
0.9002217750	gm
0.9002127392	rp
0.9001997630	lax
0.9001755578	mars
0.9001752945	homogenization
0.9001691572	steve
0.9001567343	ming
0.9001392309	enigma
0.9001027042	west
0.9000770278	oz
0.9000530883	lzw
0.9000518504	anal
0.9000454591	coda
0.9000210568	nest
0.8999980356	fr
0.8999721359	tel
0.8999656114	gnat
0.8999641241	drama
0.8999534426	caesar
0.8999141241	locator
0.8998686797	mx
0.8998668211	ev
0.8998173033	mist
0.8998034483	pmos
0.8997812596	fx
0.8997662783	dd
0.8997656777	jane
0.8997606098	o2
0.8997494264	cpm
0.8997487854	ingres
0.8997312311	mage
0.8997008305	zen
0.8996939689	chc
0.8996910005	stamp
0.8996866643	tom
0.8996754721	pddl
0.8996727543	ef
0.8996370115	obituary
0.8996064670	alliance
0.8995962255	eo
0.8995864009	promodel
0.8995694675	ng
0.8995565526	dbscan
0.8995289973	orion
0.8995113126	andrew
0.8995016507	hsdpa
0.8994929234	ssd
0.8994789248	pda
0.8994650641	ladar
0.8994530883	sbml
0.8994504905	sweden
0.8994476594	cave
0.8994263698	pal
0.8994262336	lite
0.8994107405	moodle
0.8993992444	annotator
0.8993931440	lo
0.8993879787	jacket
0.8993850088	hive
0.8993736101	prisma
0.8993660634	mike
0.8993268069	lee
0.8993132683	sl
0.8992919938	massachusetts
0.8992822680	cyclops
0.8992755998	eden
0.8992304733	loom
0.8992264809	silk
0.8992207065	jordan
0.8991786033	gl
0.8991770638	wg
0.8991761625	artmap
0.8991656682	rv
0.8991486638	perl
0.8991455113	eric
0.8991430992	beowulf
0.8991129645	arch
0.8991093690	pdl
0.8990950887	pfaffian
0.8990847773	protégé
0.8990646307	sas
0.8990604780	burr
0.8990483059	leon
0.8990404985	pk
0.8990387131	solaris
0.8990133373	med
0.8990003322	aura
0.8990002371	kt
0.8989803578	groupwise
0.8989766331	vdd
0.8989536828	neurocognitive
0.8989504905	mexico
0.8989436650	pasta
0.8989119628	lamp
0.8989117029	cgi
0.8989085423	zebra
0.8988929234	rdbms
0.8988919862	flexray
0.8988794059	ux
0.8988517907	dfe
0.8988107832	corps
0.8988095700	acl
0.8987645922	catalysis
0.8987479636	sio
0.8987406584	morris
0.8986907015	paradise
0.8986834683	pisa
0.8986693940	mpc
0.8986693940	mips
0.8986559736	erlang
0.8985962255	idct
0.8985962255	xsl
0.8985824158	galaxy
0.8985778407	id3
0.8985766766	yang
0.8985645922	syllogistic
0.8985486065	src
0.8985352714	fellowship
0.8985322064	petaflops
0.8985209741	dist
0.8985049401	ul
0.8984975427	dhcp
0.8984951516	sic
0.8984929601	rover
0.8984830350	lotus
0.8984693940	wan
0.8984693940	msc
0.8984561649	erdos
0.8984449923	mosaic
0.8984449751	coast
0.8984374917	weaver
0.8984082014	bat
0.8983941687	captcha
0.8983912218	kbytes
0.8983905749	persian
0.8983864808	amd
0.8983862539	lake
0.8983546051	university's
0.8983086399	wei
0.8983023420	appl
0.8982972295	taxi
0.8982966667	dram
0.8982800352	winnow
0.8982576660	uni
0.8982544448	oc
0.8982123953	finland
0.8982121098	tide
0.8981979288	bv
0.8981976181	python
0.8981770638	dll
0.8981651202	ft
0.8981558050	caise
0.8981365193	berry
0.8981169160	ans
0.8980704338	mud
0.8980652848	estonian
0.8980639889	mates
0.8980564129	elektronische
0.8980530883	dcom
0.8980235045	emv
0.8980206348	pr
0.8980170210	hsu
0.8980067979	asia
0.8979747089	miller
0.8979633074	ding
0.8979504050	unite
0.8979473782	fc
0.8979463115	hom
0.8979321028	gan
0.8979307520	xerox
0.8979303203	alice
0.8979199260	tal
0.8978975427	dsrc
0.8978969011	poincaré
0.8978639308	ios
0.8978443738	wings
0.8978354450	arctic
0.8978293366	rcs
0.8978160445	tu
0.8978082014	ham
0.8977819398	lh
0.8977812596	ix
0.8977463547	honda
0.8977335827	ata
0.8977227613	divine
0.8977161726	chord
0.8977144519	justice
0.8977031014	gridftp
0.8976900090	corrigendum
0.8976883993	myrinet
0.8976715660	imprint
0.8976713051	e3
0.8976688128	punch
0.8976645922	neurodynamics
0.8976640325	prozess
0.8976619722	pctl
0.8976481063	teragrid
0.8976336867	vpn
0.8976201003	promela
0.8976166030	dinsar
0.8976056776	scotland
0.8975937000	gc
0.8975751815	sms
0.8975605031	mongolian
0.8975598938	bamboo
0.8975475790	stanford
0.8975360148	alberta
0.8975344772	ee
0.8975257936	maxsat
0.8975061246	lipid
0.8974992984	eagle
0.8974781536	welsh
0.8974719822	cream
0.8974701312	rob
0.8974624919	grip
0.8974512050	arp
0.8974493880	g1
0.8974485256	logspace
0.8974142075	tracer
0.8974061742	citeseer
0.8973967811	vcos
0.8973961889	neat
0.8973820963	csl
0.8973759842	cliff
0.8973713186	shrimp
0.8973685360	jboss
0.8973578611	peace
0.8973490317	effcient
0.8973482586	cap
0.8973444372	swan
0.8973227649	rrt
0.8973180260	zeus
0.8973020638	fpt
0.8972888379	ecl
0.8972863687	crown
0.8972760727	dali
0.8972617990	waters
0.8972339198	projekt
0.8972160346	astral
0.8972066032	ccs
0.8971954579	synopsys
0.8971871586	col
0.8971857112	paris
0.8971729383	baker
0.8971701312	squid
0.8971562660	mega
0.8971465065	occ
0.8971449279	edv
0.8971396715	winter
0.8971309936	ftp
0.8971228315	arizona
0.8971183187	vp
0.8971113687	dice
0.8970829394	helsinki
0.8970815196	sgi
0.8970610628	parliamentary
0.8970337697	russian
0.8970305304	rep
0.8970283346	m2m
0.8970201961	mfcc
0.8970120412	greek
0.8970102442	medusa
0.8970035202	lsis
0.8970023893	disco
0.8969935637	rice
0.8969869979	volcano
0.8969707161	typhoon
0.8969418482	pv
0.8969227649	eeprom
0.8969189378	samba
0.8969080035	birkhoff
0.8969010824	digg
0.8968808492	karl
0.8968661726	excel
0.8968490317	provincial
0.8968445434	yin
0.8968323349	pact
0.8968322064	dataspaces
0.8967727649	ale
0.8967619722	aer
0.8967582696	arrow
0.8967509886	sb
0.8967425840	gk
0.8967388382	sands
0.8967359481	carl
0.8967324321	chimera
0.8967143217	origami
0.8967135659	dagger
0.8967095913	dae
0.8966940763	fe
0.8966883646	forschung
0.8966800953	cdma2000
0.8966763955	passport
0.8966619722	naf
0.8966550081	leds
0.8966493237	codd
0.8966350129	homo
0.8966280761	psl
0.8965973408	internets
0.8965748681	toe
0.8965716628	quest
0.8965645708	cisc
0.8965639148	sovereign
0.8965603273	fq
0.8965557279	mg
0.8965483052	microsystems
0.8965435637	magic
0.8965418467	tr
0.8965324555	ob
0.8965295545	var
0.8965101610	arcade
0.8964929234	fdr
0.8964693940	ipc
0.8964530883	nls
0.8964492781	aes
0.8964459085	oxford
0.8964314242	munich
0.8964301646	webdav
0.8964247149	sect
0.8964024905	scalapack
0.8963990908	stoc
0.8963828795	untraceable
0.8963806768	automatische
0.8963547047	automaten
0.8963515763	pine
0.8963360063	rtp
0.8963268928	vanet
0.8963129563	snow
0.8963078279	shake
0.8962912371	st
0.8962894350	psi
0.8962884684	sie
0.8962822680	kurt
0.8962640102	comic
0.8962610879	rosettanet
0.8962602727	microblog
0.8962530883	cgal
0.8962512297	soma
0.8962302916	choreographies
0.8962277295	honeynet
0.8962150630	mills
0.8962049240	chang
0.8961800964	kyoto
0.8961781502	dwarf
0.8961760061	mach
0.8961707589	sonic
0.8961670702	essen
0.8961530929	relief
0.8961377626	hl
0.8961356628	slovene
0.8961228315	maryland
0.8961095913	ria
0.8961023893	lam
0.8961020638	qc
0.8960931978	nt
0.8960835664	mel
0.8960612659	brazil
0.8960570696	marie
0.8960533167	laboratory's
0.8960415347	cow
0.8960315622	faq
0.8960309842	tl
0.8960285677	cusp
0.8960030630	stanley
0.8959961105	chroma
0.8959871634	jean
0.8959776379	sniffer
0.8959693940	lr
0.8959610879	photoshop
0.8959527042	li
0.8959401340	te
0.8959273551	sync
0.8959258255	chris
0.8959141395	vega
0.8959069289	dacs
0.8959006955	dash
0.8958972307	av
0.8958955915	eda
0.8958871586	tab
0.8958813105	kl
0.8958791106	dam
0.8958776051	otter
0.8958719309	wedge
0.8958652817	gost
0.8958650641	vu
0.8958517848	pagerank
0.8958418722	gnutella
0.8958364085	graphen
0.8958121098	dually
0.8957974472	qt
0.8957822972	mp
0.8957578368	sme
0.8957521665	awards
0.8957399554	mash
0.8957312220	algol
0.8957118768	sigcse
0.8956961248	marco
0.8956943887	coil
0.8956677154	quiz
0.8956530883	cfl
0.8956473772	lotos
0.8956438019	nc
0.8956196493	bean
0.8955973408	telemedical
0.8955944212	huber
0.8955940878	weil
0.8955921170	wetice
0.8955713977	phosphorus
0.8955682430	fiat
0.8955353025	rabin
0.8955295011	nail
0.8954873939	bath
0.8954830603	tomcat
0.8954512050	kem
0.8954486745	vax
0.8954352978	william
0.8954281813	lava
0.8954249542	lu
0.8954236801	jess
0.8954080035	lévy
0.8954040330	blast
0.8953965570	aamas
0.8953962255	ida
0.8953813465	tsunami
0.8953430622	communicator
0.8953261852	eureka
0.8953226851	scott
0.8952885585	syn
0.8952744787	internationale
0.8952710568	song
0.8952441159	irvine
0.8952386117	xsb
0.8952339198	england
0.8952305640	tp
0.8952107825	ericsson
0.8951983144	bt
0.8951847394	polinsar
0.8951717880	ti
0.8951693940	sift
0.8951679131	rete
0.8951677154	wrap
0.8951355602	turtle
0.8951321112	apache
0.8951211530	racing
0.8951204796	ike
0.8951183187	rc
0.8951183187	ransac
0.8951183187	cam
0.8950861362	meyer
0.8950829394	jahre
0.8950787286	chaff
0.8950754591	pzt
0.8950699242	mirage
0.8950615158	hy
0.8950527260	festival
0.8950520137	curry
0.8950467137	posix
0.8950458998	gift
0.8950363429	cdr
0.8950339266	bpa
0.8950306992	programm
0.8950278767	tbox
0.8949912856	spécification
0.8949862827	ld
0.8949847507	nilpotent
0.8949828720	automod
0.8949813034	daniel
0.8949788781	bode
0.8949650641	ol
0.8949641064	nasa's
0.8949613726	etl
0.8949497850	sag
0.8949461472	zhou
0.8949441337	trap
0.8949252945	greenhouse
0.8949184048	cure
0.8949082014	xt
0.8949082014	egg
0.8948996899	qpsk
0.8948988627	hp
0.8948886488	kleinberg
0.8948845384	cics
0.8948813105	ack
0.8948805691	lucid
0.8948626170	por
0.8948617270	opt
0.8948545012	rc4
0.8948447840	vth
0.8948420943	ak
0.8948179010	nfa
0.8948173904	hc
0.8948106690	sumo
0.8947969601	neuromorphic
0.8947952699	mbms
0.8947851586	ambulatory
0.8947824116	binder
0.8947816831	pam
0.8947693549	umgebungen
0.8947678513	oper
0.8947660656	minds
0.8947617554	berge
0.8947463466	birch
0.8947441219	kv
0.8947337377	s2
0.8947270907	wirtschaftsinformatik
0.8947081198	noble
0.8947065540	lf
0.8946997630	kids
0.8946966667	ltl
0.8946877640	mo
0.8946757346	rtos
0.8946698337	shim
0.8946693940	plc
0.8946645922	memristive
0.8946597540	pfam
0.8946581410	hawk
0.8946530883	vf
0.8946352714	thwarting
0.8946207137	veto
0.8946202593	simulink
0.8945967871	laguerre
0.8945772803	presburger
0.8945720385	tarski
0.8945699073	yale
0.8945674100	chameleon
0.8945597436	prometheus
0.8945545112	clarke
0.8945408128	brian
0.8945389007	mul
0.8945329737	mvs
0.8945238446	leda
0.8945227649	dab
0.8945227649	ccg
0.8945047178	sars
0.8945041269	cox
0.8944920627	saint
0.8944766965	darwinian
0.8944711787	p4
0.8944693940	pcr
0.8944624885	edward
0.8944549227	whirlpool
0.8944496727	deng
0.8944486065	wb
0.8944302916	paraphrase
0.8944198428	simon
0.8944105909	propel
0.8943979506	netscape
0.8943975184	gn
0.8943820963	fea
0.8943786048	tokyo
0.8943729625	seoul
0.8943706658	dome
0.8943605031	christian
0.8943594495	coca
0.8943482586	ice
0.8943419862	harris
0.8943218396	mesoscale
0.8943169160	tops
0.8943082306	concur
0.8943078955	ramp
0.8942962255	bcd
0.8942876608	simrank
0.8942824158	collage
0.8942570963	wip
0.8942434853	congress
0.8942244720	straw
0.8942120718	ia32
0.8942080642	f2
0.8941971274	extranet
0.8941966667	ssl
0.8941888379	fv
0.8941802946	hip
0.8941604780	tropospheric
0.8941339266	wf
0.8941313149	splash
0.8940956724	klein
0.8940905518	focs
0.8940841133	nonmonotonicity
0.8940819479	cio
0.8940795323	baroque
0.8940777525	tucker
0.8940720167	walker
0.8940431889	savage
0.8940367029	ɛ
0.8940363429	bd
0.8940283350	cafe
0.8939805623	apples
0.8939526874	constitutional
0.8939278566	purple
0.8939255933	scc
0.8939240523	dock
0.8939240219	fo
0.8939183187	lc
0.8938996899	bpsk
0.8938971268	cork
0.8938719011	chu
0.8938586046	novell
0.8938421936	telosb
0.8938410472	seam
0.8938295589	mhp
0.8938235174	sn
0.8938145016	gomory
0.8938130804	paragon
0.8938032737	cilk
0.8937988981	islamic
0.8937903991	pad
0.8937596684	wissensbasierte
0.8937580574	robert
0.8937404595	zip
0.8937152146	uppaal
0.8937141323	elm
0.8937110675	maxent
0.8937100228	uk
0.8936852543	oled
0.8936850129	rook
0.8936785904	ec
0.8936735379	andersen
0.8936677573	fist
0.8936580495	indonesia
0.8936536828	eigenproblems
0.8936521037	codex
0.8936179010	mso
0.8936139308	gt
0.8936129068	arnold
0.8936093685	tei
0.8936078745	eclipse
0.8936020703	rosetta
0.8936007607	professor
0.8935841133	airship
0.8935822543	classificatory
0.8935769826	spem
0.8935650907	biol
0.8935647278	chirp
0.8935577663	mhz
0.8935564129	dynamische
0.8935429601	omni
0.8935393639	sofia
0.8934991897	curb
0.8934897389	cis
0.8934861283	fujitsu
0.8934802094	smartcard
0.8934565526	epon
0.8934559349	proc
0.8934357784	bb
0.8934165732	salmon
0.8933962653	splat
0.8933930659	prim
0.8933801204	norwegian
0.8933517768	lamps
0.8933373580	hol
0.8933373580	rom
0.8933336496	india
0.8933129563	ghost
0.8933049401	dcg
0.8932945595	fy
0.8932918467	idl
0.8932807220	moiré
0.8932761748	susan
0.8932757346	dac
0.8932645860	capon
0.8932404595	wh
0.8932404595	dig
0.8932340999	lsb
0.8932323349	mast
0.8932322064	hypercomplex
0.8932305640	tms
0.8932143515	pas
0.8932082014	urn
0.8932057921	duo
0.8932048417	quanta
0.8932020116	ade
0.8931966667	nist
0.8931896385	flora
0.8931855602	tornado
0.8931834483	cur
0.8931809786	thompson
0.8931693940	fm
0.8931690569	neil
0.8931604780	neocognitron
0.8931503073	portland
0.8931495398	elsevier
0.8931234983	fdd
0.8931211530	sprite
0.8931183187	ss
0.8931120480	poker
0.8931095913	lsd
0.8930973408	multidatabases
0.8930913058	hawaii
0.8930762217	foil
0.8930704461	comp
0.8930697713	kung
0.8930691449	sige
0.8930604780	chin
0.8930335999	apl2
0.8930304545	scoop
0.8930251827	ghc
0.8930214711	sim
0.8930153224	mosfets
0.8930062242	hurricane
0.8929795323	fresco
0.8929623412	x3d
0.8929485269	parma
0.8929353489	ibis
0.8929343264	acta
0.8929171291	parnas
0.8929118313	quark
0.8929095913	ssc
0.8929084480	antarctica
0.8928996899	vdm
0.8928969601	quadtrees
0.8928842077	parsec
0.8928723314	actl
0.8928578745	isomap
0.8928490088	condorcet
0.8928449849	propbank
0.8928326444	bark
0.8928221523	shor
0.8927965519	schneider
0.8927935637	ubicomp
0.8927817540	mary
0.8927697419	leuven
0.8927693217	mes
0.8927588117	netbsd
0.8927533685	multifunctional
0.8927530863	cyc
0.8927417299	gyro
0.8927326085	stork
0.8927223921	sm
0.8927201217	valiant
0.8927039299	drosophila
0.8926938364	ingaas
0.8926735128	psychiatry
0.8926693940	spi
0.8926492631	psychosocial
0.8926468992	ponder
0.8926259886	vcr
0.8926228315	malaysia
0.8926124747	zm
0.8926030176	hero
0.8925849879	marvin
0.8925811717	upnp
0.8925721990	slovenian
0.8925624040	bolt
0.8925604780	multicamera
0.8925604780	soldier
0.8925559615	fortress
0.8925444441	isomers
0.8925159961	atom
0.8925146896	hans
0.8925053300	equi
0.8925006618	beast
0.8925003534	dns
0.8924944990	diploma
0.8924862695	arthur
0.8924788458	cie
0.8924784449	biclique
0.8924693940	ctl
0.8924479120	nao
0.8924454164	mpich
0.8924453044	ppm
0.8924238828	uddi
0.8924190188	andy
0.8924078051	bose
0.8923959524	dpsk
0.8923955126	imager
0.8923827751	safer
0.8923778648	v4
0.8923698207	reo
0.8923545071	adleman
0.8923511035	digging
0.8923412416	cybernetics
0.8923373580	asm
0.8923242315	stern
0.8923088262	isaac
0.8922983052	fund
0.8922816141	mob
0.8922661779	richard
0.8922611025	ik
0.8922539016	mica2
0.8922347408	wn
0.8922312154	eiffel
0.8922178717	midas
0.8922155883	glare
0.8922109752	avi
0.8922004692	julius
0.8921866055	japan
0.8921834358	amps
0.8921806769	inspector
0.8921782334	kontext
0.8921615277	tech
0.8921583180	taming
0.8921273828	gage
0.8921255933	gs
0.8921223679	levin
0.8920938365	micali
0.8920910472	diff
0.8920900889	doc
0.8920894316	tsa
